"cruise"	"ship"	"ship_code"	"sample_number"	"time_UTC"	"lat_degN"	"lon_degE"	"start_temp_degC"	"start_salinity_psu"	"start_wind_speed_knots"	"start_wind_direction_deg"	"start_pump_speed_M3PerMin"	"stop_time_UTC"	"stop_lat_degN"	"stop_lon_degE"	"stop_temp_degC"	"stop_salinity_psu"	"stop_wind_speed_knots"	"stop_wind_direction_deg"	"stop_pump_speed_M3PerMin"	"sardine_eggs_count"	"anchovy_eggs_count"	"jack_mackerel_eggs_count"	"hake_eggs_count"	"squid_eggs_count"	"other_fish_eggs_count"	"resorted"	"Year"	"date"
199804	"DAVID STARR JORDAN"	"JD"	19	1998-04-03 22:00:02	32.3157	-118.5722	15.47	32.553	5.39	241.2745	0.64	1998-04-03 22:30:02	32.2792	-118.6583	15.773	32.549	13.29	252.3161	0.64	2	0	0	0	3	1	"t"	"1998"	"1998-04-03"
199802	"DAVID STARR JORDAN"	"JD"	20	1998-01-24 21:00:09	32.1496	-118.9849	16.17	33.506	17.54	324.9243	0.64	1998-01-24 21:30:18	32.1238	-119.045	16.191	33.513	15.34	316.3961	0.64	0	0	NA	0	0	2	"t"	"1998"	"1998-01-24"
199707	"DAVID STARR JORDAN"	"JD"	20	1997-07-02 19:34:12	32.1487	-118.9675	18.203	33.627	18.74	308.2174	0.64	1997-07-02 20:04:14	32.11	-119.0446	18.186	33.623	20.4	309.3449	0.64	0	0	0	0	NA	0	"t"	"1997"	"1997-07-02"
199805	"DAVID STARR JORDAN"	"JD"	20	1998-05-02 02:00:05	33.3982	-119.0615	15.292	33.203	7.67	171.163	0.64	1998-05-02 02:30:05	33.432	-119.1436	15.576	33.285	8.23	163.9801	0.64	0	0	NA	0	0	0	"t"	"1998"	"1998-05-02"
199803	"DAVID STARR JORDAN"	"JD"	20	1998-02-20 05:31:45	33.8969	-118.7648	15.82	33.474	10.38	103.3428	0.64	1998-02-20 05:59:53	33.9473	-118.8317	15.719	33.461	15.82	49.4106	0.64	0	7	0	0	0	2	"t"	"1998"	"1998-02-20"
199804	"DAVID STARR JORDAN"	"JD"	20	1998-04-03 22:30:02	32.2792	-118.6583	15.773	32.549	13.29	252.3161	0.64	1998-04-03 23:00:02	32.2445	-118.7439	15.468	32.532	13.1	265.1409	0.64	0	0	0	0	1	3	"t"	"1998"	"1998-04-03"
199802	"DAVID STARR JORDAN"	"JD"	21	1998-01-24 21:30:18	32.1238	-119.045	16.191	33.513	15.34	316.3961	0.64	1998-01-24 22:00:12	32.0774	-119.1171	16.179	33.541	16.47	321.43	0.64	0	0	NA	0	0	1	"t"	"1998"	"1998-01-24"
199805	"DAVID STARR JORDAN"	"JD"	21	1998-05-02 02:30:05	33.432	-119.1436	15.576	33.285	8.23	163.9801	0.64	1998-05-02 03:00:04	33.4676	-119.2259	15.651	33.298	10.11	174.3982	0.64	0	0	NA	0	1	1	"t"	"1998"	"1998-05-02"
199707	"DAVID STARR JORDAN"	"JD"	21	1997-07-02 20:04:14	32.11	-119.0446	18.186	33.623	20.4	309.3449	0.64	1997-07-02 20:34:14	32.0696	-119.1202	18.125	33.644	20.5	311.8788	0.64	0	0	0	0	NA	0	"t"	"1997"	"1997-07-02"
199803	"DAVID STARR JORDAN"	"JD"	21	1998-02-20 05:59:53	33.9473	-118.8317	15.719	33.461	15.82	49.4106	0.64	1998-02-20 06:29:52	34.0015	-118.9039	15.623	33.182	6.33	202.7422	0.64	0	1	0	0	0	2	"t"	"1998"	"1998-02-20"
199804	"DAVID STARR JORDAN"	"JD"	21	1998-04-03 23:00:02	32.2445	-118.7439	15.468	32.532	13.1	265.1409	0.64	1998-04-03 23:30:02	32.2083	-118.8261	15.726	32.636	13.83	254.8718	0.64	0	0	0	0	1	0	"t"	"1998"	"1998-04-03"
199803	"DAVID STARR JORDAN"	"JD"	22	1998-02-20 06:29:52	34.0015	-118.9039	15.623	33.182	6.33	202.7422	0.64	1998-02-20 06:48:56	34.0354	-118.9502	15.596	33.12	6.75	55.0941	0.64	0	2	0	0	0	3	"t"	"1998"	"1998-02-20"
199707	"DAVID STARR JORDAN"	"JD"	22	1997-07-02 20:34:14	32.0696	-119.1202	18.125	33.644	20.5	311.8788	0.64	1997-07-02 21:04:13	32.0524	-119.1759	18.058	33.605	20.67	307.5365	0.64	0	0	0	0	NA	0	"t"	"1997"	"1997-07-02"
199802	"DAVID STARR JORDAN"	"JD"	22	1998-01-24 22:00:12	32.0774	-119.1171	16.179	33.541	16.47	321.43	0.64	1998-01-24 22:45:12	32.0144	-119.2286	16.389	33.441	22.12	319.7364	0.64	0	0	NA	0	0	3	"t"	"1998"	"1998-01-24"
199804	"DAVID STARR JORDAN"	"JD"	22	1998-04-03 23:30:02	32.2083	-118.8261	15.726	32.636	13.83	254.8718	0.64	1998-04-03 23:57:07	32.1809	-118.8937	15.745	32.601	24.85	315.277	0.64	0	0	0	0	1	0	"t"	"1998"	"1998-04-03"
199805	"DAVID STARR JORDAN"	"JD"	22	1998-05-02 03:00:04	33.4676	-119.2259	15.651	33.298	10.11	174.3982	0.64	1998-05-02 03:30:06	33.5011	-119.3075	15.65	33.321	12.12	169.2741	0.64	0	0	NA	0	0	0	"t"	"1998"	"1998-05-02"
199805	"DAVID STARR JORDAN"	"JD"	23	1998-05-02 03:30:06	33.5011	-119.3075	15.65	33.321	12.12	169.2741	0.64	1998-05-02 04:00:04	33.5355	-119.3886	15.61	33.215	9.94	168.4055	0.64	0	0	NA	0	1	1	"t"	"1998"	"1998-05-02"
199802	"DAVID STARR JORDAN"	"JD"	23	1998-01-25 01:22:59	32.0213	-119.2341	16.327	33.43	10.62	339.3087	0.64	1998-01-25 02:00:30	31.9764	-119.3273	16.338	33.438	16.21	332.751	0.64	0	0	NA	0	0	0	"t"	"1998"	"1998-01-25"
199707	"DAVID STARR JORDAN"	"JD"	23	1997-07-02 21:04:13	32.0524	-119.1759	18.058	33.605	20.67	307.5365	0.64	1997-07-02 21:27:13	32.0146	-119.2311	18.07	33.601	17.45	313.2623	0.64	0	0	0	0	NA	0	"t"	"1997"	"1997-07-02"
199803	"DAVID STARR JORDAN"	"JD"	23	1998-02-20 07:39:53	34.0367	-118.9556	15.643	33.162	14.25	327.241	0.64	1998-02-20 07:49:50	34.0434	-118.9701	15.719	33.244	7.88	338.3827	0.64	0	2	0	0	0	11	"t"	"1998"	"1998-02-20"
199804	"DAVID STARR JORDAN"	"JD"	23	1998-04-04 03:20:00	32.1809	-118.894	15.6	32.62	12	275	0.64	1998-04-04 04:00:00	32.1325	-118.9985	15.6	32.62	10	300	0.64	0	0	0	0	4	0	"t"	"1998"	"1998-04-04"
199707	"DAVID STARR JORDAN"	"JD"	24	1997-07-03 00:29:12	32.0091	-119.2514	18.242	33.615	20.68	305.7919	0.64	1997-07-03 01:04:11	31.9657	-119.3373	18.052	33.618	19.03	307.8412	0.64	0	0	0	0	NA	1	"t"	"1997"	"1997-07-03"
199802	"DAVID STARR JORDAN"	"JD"	24	1998-01-25 02:00:30	31.9764	-119.3273	16.338	33.438	16.21	332.751	0.64	1998-01-25 02:30:11	31.9352	-119.4059	16.337	33.441	18.19	327.2874	0.64	0	0	NA	0	0	1	"t"	"1998"	"1998-01-25"
199803	"DAVID STARR JORDAN"	"JD"	24	1998-02-20 07:49:50	34.0434	-118.9701	15.719	33.244	7.88	338.3827	0.64	1998-02-20 07:59:51	34.0492	-118.9848	15.716	33.214	7.79	333.3511	0.64	0	2	0	0	0	6	"t"	"1998"	"1998-02-20"
199804	"DAVID STARR JORDAN"	"JD"	24	1998-04-04 04:00:00	32.1325	-118.9985	15.6	32.62	12	275	0.64	1998-04-04 04:30:02	32.0963	-119.087	15.466	32.619	11.7	300.4717	0.64	0	0	0	0	5	6	"t"	"1998"	"1998-04-04"
199805	"DAVID STARR JORDAN"	"JD"	24	1998-05-02 04:00:04	33.5355	-119.3886	15.61	33.215	9.94	168.4055	0.64	1998-05-02 04:30:04	33.5675	-119.4686	15.401	33.248	10.72	174.7734	0.64	0	0	NA	0	7	7	"t"	"1998"	"1998-05-02"
199805	"DAVID STARR JORDAN"	"JD"	25	1998-05-02 04:30:04	33.5675	-119.4686	15.401	33.248	10.72	174.7734	0.64	1998-05-02 05:00:04	33.6012	-119.549	15.121	33.296	12.92	165.3034	0.64	0	0	NA	0	0	4	"t"	"1998"	"1998-05-02"
199802	"DAVID STARR JORDAN"	"JD"	25	1998-01-25 02:30:11	31.9352	-119.4059	16.337	33.441	18.19	327.2874	0.64	1998-01-25 03:00:10	31.8926	-119.4854	16.341	33.447	20.82	318.361	0.64	0	0	NA	0	0	1	"t"	"1998"	"1998-01-25"
199707	"DAVID STARR JORDAN"	"JD"	25	1997-07-03 01:04:11	31.9657	-119.3373	18.052	33.618	19.03	307.8412	0.64	1997-07-03 01:34:14	31.9279	-119.4121	18.054	33.584	22.99	305.9569	0.64	0	0	0	0	NA	0	"t"	"1997"	"1997-07-03"
199803	"DAVID STARR JORDAN"	"JD"	25	1998-02-20 07:59:51	34.0492	-118.9848	15.716	33.214	7.79	333.3511	0.64	1998-02-20 08:09:59	34.0551	-118.9996	15.728	33.253	6.47	357.6644	0.64	0	6	0	0	0	11	"t"	"1998"	"1998-02-20"
199804	"DAVID STARR JORDAN"	"JD"	25	1998-04-04 04:30:02	32.0963	-119.087	15.466	32.619	11.7	300.4717	0.64	1998-04-04 05:00:02	32.0506	-119.168	15.441	32.623	10.24	303.305	0.64	0	0	0	0	1	1	"t"	"1998"	"1998-04-04"
199707	"DAVID STARR JORDAN"	"JD"	26	1997-07-03 01:34:14	31.9279	-119.4121	18.054	33.584	22.99	305.9569	0.64	1997-07-03 02:04:12	31.8908	-119.4854	17.785	33.641	24.66	309.9023	0.64	0	0	0	0	NA	1	"t"	"1997"	"1997-07-03"
199802	"DAVID STARR JORDAN"	"JD"	26	1998-01-25 03:00:10	31.8926	-119.4854	16.341	33.447	20.82	318.361	0.64	1998-01-25 03:32:11	31.8478	-119.5701	16.198	33.409	17.29	323.472	0.64	0	0	NA	0	0	0	"t"	"1998"	"1998-01-25"
199803	"DAVID STARR JORDAN"	"JD"	26	1998-02-20 08:09:59	34.0551	-118.9996	15.728	33.253	6.47	357.6644	0.64	1998-02-20 08:20:01	34.0606	-119.0143	15.63	33.194	9.33	358.5935	0.64	0	9	0	0	0	6	"t"	"1998"	"1998-02-20"
199804	"DAVID STARR JORDAN"	"JD"	26	1998-04-04 05:00:02	32.0506	-119.168	15.441	32.623	10.24	303.305	0.64	1998-04-04 05:24:02	32.0139	-119.2323	15.147	32.534	7.29	300.6233	0.64	0	0	0	0	1	0	"t"	"1998"	"1998-04-04"
199805	"DAVID STARR JORDAN"	"JD"	26	1998-05-02 05:00:04	33.6012	-119.549	15.121	33.296	12.92	165.3034	0.64	1998-05-02 05:30:04	33.6359	-119.6305	14.838	33.305	10.96	163.8568	0.64	0	0	NA	0	1	0	"t"	"1998"	"1998-05-02"
199802	"DAVID STARR JORDAN"	"JD"	27	1998-01-25 05:35:21	31.822	-119.591	16.217	33.42	15.85	315.0162	0.64	1998-01-25 06:00:16	31.7986	-119.6481	16.418	33.444	18.65	313.4949	0.64	0	0	NA	0	0	0	"t"	"1998"	"1998-01-25"
199707	"DAVID STARR JORDAN"	"JD"	27	1997-07-03 02:04:12	31.8908	-119.4854	17.785	33.641	24.66	309.9023	0.64	1997-07-03 02:34:13	31.8537	-119.5579	17.584	33.65	21.18	310.0367	0.64	0	0	0	0	NA	0	"t"	"1997"	"1997-07-03"
199803	"DAVID STARR JORDAN"	"JD"	27	1998-02-20 08:20:01	34.0606	-119.0143	15.63	33.194	9.33	358.5935	0.64	1998-02-20 08:30:01	34.0653	-119.0293	15.519	33.032	7.7	337.8099	0.64	0	14	0	0	0	3	"t"	"1998"	"1998-02-20"
199804	"DAVID STARR JORDAN"	"JD"	27	1998-04-04 07:40:20	32.0052	-119.2618	15.111	32.516	7.97	299.1761	0.64	1998-04-04 08:00:02	31.9797	-119.3127	15.322	32.578	17.84	299.5239	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-04-04"
199805	"DAVID STARR JORDAN"	"JD"	27	1998-05-02 05:30:04	33.6359	-119.6305	14.838	33.305	10.96	163.8568	0.64	1998-05-02 06:00:08	33.6699	-119.7147	14.111	33.374	12.21	150.8437	0.64	0	0	NA	0	6	0	"t"	"1998"	"1998-05-02"
199802	"DAVID STARR JORDAN"	"JD"	28	1998-01-25 06:00:16	31.7986	-119.6481	16.418	33.444	18.65	313.4949	0.64	1998-01-25 06:30:11	31.7603	-119.7294	16.47	33.445	17.41	305.3353	0.64	0	0	NA	0	0	2	"t"	"1998"	"1998-01-25"
199707	"DAVID STARR JORDAN"	"JD"	28	1997-07-03 04:39:11	31.8459	-119.5895	17.459	33.59	19.79	315.8215	0.64	1997-07-03 05:04:12	31.8168	-119.6537	17.626	33.538	21.56	319.1645	0.64	0	0	0	0	NA	1	"t"	"1997"	"1997-07-03"
199803	"DAVID STARR JORDAN"	"JD"	28	1998-02-20 08:30:01	34.0653	-119.0293	15.519	33.032	7.7	337.8099	0.64	1998-02-20 08:40:01	34.0699	-119.0446	15.583	33.141	6.46	327.8484	0.64	0	11	0	0	0	4	"t"	"1998"	"1998-02-20"
199805	"DAVID STARR JORDAN"	"JD"	28	1998-05-02 06:00:08	33.6699	-119.7147	14.111	33.374	12.21	150.8437	0.64	1998-05-02 06:30:04	33.7051	-119.7979	13.838	33.473	9.5	155.0334	0.64	0	0	NA	0	1	0	"t"	"1998"	"1998-05-02"
199804	"DAVID STARR JORDAN"	"JD"	28	1998-04-04 08:00:02	31.9797	-119.3127	15.322	32.578	17.84	299.5239	0.64	1998-04-04 08:30:02	31.939	-119.3942	15.381	32.6	13.37	305.3637	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-04-04"
199802	"DAVID STARR JORDAN"	"JD"	29	1998-01-25 06:30:11	31.7603	-119.7294	16.47	33.445	17.41	305.3353	0.64	1998-01-25 07:00:11	31.7222	-119.8108	16.463	33.447	20.07	312.6624	0.64	0	0	NA	0	0	1	"t"	"1998"	"1998-01-25"
199805	"DAVID STARR JORDAN"	"JD"	29	1998-05-02 06:30:04	33.7051	-119.7979	13.838	33.473	9.5	155.0334	0.64	1998-05-02 07:00:04	33.741	-119.8827	14.041	33.457	9.78	157.6864	0.64	0	0	NA	0	0	0	"t"	"1998"	"1998-05-02"
199803	"DAVID STARR JORDAN"	"JD"	29	1998-02-20 08:40:01	34.0699	-119.0446	15.583	33.141	6.46	327.8484	0.64	1998-02-20 08:50:01	34.0749	-119.059	15.477	33.071	7.55	333.4008	0.64	0	16	0	0	0	2	"t"	"1998"	"1998-02-20"
199707	"DAVID STARR JORDAN"	"JD"	29	1997-07-03 05:04:12	31.8168	-119.6537	17.626	33.538	21.56	319.1645	0.64	1997-07-03 05:34:13	31.7776	-119.7316	17.968	33.521	20.93	319.7319	0.64	0	0	0	0	NA	0	"t"	"1997"	"1997-07-03"
199804	"DAVID STARR JORDAN"	"JD"	29	1998-04-04 08:30:02	31.939	-119.3942	15.381	32.6	13.37	305.3637	0.64	1998-04-04 09:01:01	31.8961	-119.479	15.449	32.611	10.12	302.3391	0.64	0	0	0	0	1	1	"t"	"1998"	"1998-04-04"
199707	"DAVID STARR JORDAN"	"JD"	30	1997-07-03 05:34:13	31.7776	-119.7316	17.968	33.521	20.93	319.7319	0.64	1997-07-03 06:04:12	31.7376	-119.8091	17.858	33.57	19.38	321.3818	0.64	0	0	0	0	NA	3	"t"	"1997"	"1997-07-03"
199805	"DAVID STARR JORDAN"	"JD"	30	1998-05-02 07:00:04	33.741	-119.8827	14.041	33.457	9.78	157.6864	0.64	1998-05-02 07:30:01	33.7771	-119.9732	14.346	33.452	10.36	163.1251	0.64	0	0	NA	0	0	1	"t"	"1998"	"1998-05-02"
199802	"DAVID STARR JORDAN"	"JD"	30	1998-01-25 07:00:11	31.7222	-119.8108	16.463	33.447	20.07	312.6624	0.64	1998-01-25 07:30:14	31.6835	-119.8918	16.438	33.445	16.78	320.2887	0.64	0	0	NA	0	0	1	"t"	"1998"	"1998-01-25"
199803	"DAVID STARR JORDAN"	"JD"	30	1998-02-20 08:50:01	34.0749	-119.059	15.477	33.071	7.55	333.4008	0.64	1998-02-20 09:00:01	34.08	-119.0735	14.195	26.545	6.92	359.9943	0.64	0	16	0	0	0	4	"t"	"1998"	"1998-02-20"
199804	"DAVID STARR JORDAN"	"JD"	30	1998-04-04 09:01:01	31.8961	-119.479	15.449	32.611	10.12	302.3391	0.64	1998-04-04 09:31:01	31.8521	-119.562	15.625	32.657	9.09	295.213	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-04-04"
199802	"DAVID STARR JORDAN"	"JD"	31	1998-01-25 07:30:14	31.6835	-119.8918	16.438	33.445	16.78	320.2887	0.64	1998-01-25 08:00:05	31.646	-119.9724	16.438	33.445	17.33	324.3629	0.64	0	0	NA	0	0	2	"t"	"1998"	"1998-01-25"
199805	"DAVID STARR JORDAN"	"JD"	31	1998-05-02 07:30:01	33.7771	-119.9732	14.346	33.452	10.36	163.1251	0.64	1998-05-02 08:00:04	33.8174	-120.0657	14.915	33.446	15.1	143.0161	0.64	0	0	NA	0	0	1	"t"	"1998"	"1998-05-02"
199707	"DAVID STARR JORDAN"	"JD"	31	1997-07-03 06:04:12	31.7376	-119.8091	17.858	33.57	19.38	321.3818	0.64	1997-07-03 06:34:12	31.6973	-119.885	17.532	33.525	22.86	324.7023	0.64	0	0	0	0	NA	11	"t"	"1997"	"1997-07-03"
199804	"DAVID STARR JORDAN"	"JD"	31	1998-04-04 11:28:02	31.8403	-119.5967	15.5	32.626	12.41	272.1493	0.64	1998-04-04 12:00:02	31.7984	-119.6825	15.28	32.607	9.36	266.9204	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-04-04"
199803	"DAVID STARR JORDAN"	"JD"	31	1998-02-20 09:00:01	34.08	-119.0735	14.195	26.545	6.92	359.9943	0.64	1998-02-20 09:10:13	34.0854	-119.0879	13.967	22.892	6.81	10.2399	0.64	0	13	0	0	0	3	"t"	"1998"	"1998-02-20"
199803	"DAVID STARR JORDAN"	"JD"	32	1998-02-20 09:10:13	34.0854	-119.0879	13.967	22.892	6.81	10.2399	0.64	1998-02-20 09:20:00	34.0777	-119.0934	15.526	32.989	5.65	11.504	0.64	0	14	0	0	0	1	"t"	"1998"	"1998-02-20"
199707	"DAVID STARR JORDAN"	"JD"	32	1997-07-03 06:34:12	31.6973	-119.885	17.532	33.525	22.86	324.7023	0.64	1997-07-03 07:04:22	31.6592	-119.9614	17.807	33.524	21.49	325.7706	0.64	0	0	0	0	NA	2	"t"	"1997"	"1997-07-03"
199805	"DAVID STARR JORDAN"	"JD"	32	1998-05-02 08:00:04	33.8174	-120.0657	14.915	33.446	15.1	143.0161	0.64	1998-05-02 08:30:03	33.8573	-120.1561	14.731	33.399	6.63	160.4757	0.64	0	0	NA	0	0	1	"t"	"1998"	"1998-05-02"
199802	"DAVID STARR JORDAN"	"JD"	32	1998-01-25 08:00:05	31.646	-119.9724	16.438	33.445	17.33	324.3629	0.64	1998-01-25 08:30:08	31.6088	-120.0528	16.422	33.433	13.89	331.5293	0.64	0	0	NA	0	0	0	"t"	"1998"	"1998-01-25"
199804	"DAVID STARR JORDAN"	"JD"	32	1998-04-04 12:00:02	31.7984	-119.6825	15.28	32.607	9.36	266.9204	0.64	1998-04-04 12:30:05	31.7641	-119.7471	15.271	32.569	12.45	273.9063	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-04-04"
199802	"DAVID STARR JORDAN"	"JD"	33	1998-01-25 08:30:08	31.6088	-120.0528	16.422	33.433	13.89	331.5293	0.64	1998-01-25 09:00:09	31.5688	-120.1317	16.42	33.431	15	318.9326	0.64	0	0	NA	0	0	0	"t"	"1998"	"1998-01-25"
199805	"DAVID STARR JORDAN"	"JD"	33	1998-05-02 08:30:03	33.8573	-120.1561	14.731	33.399	6.63	160.4757	0.64	1998-05-02 09:00:04	33.8928	-120.2467	14.223	33.322	7.18	162.8692	0.64	0	0	NA	0	0	1	"t"	"1998"	"1998-05-02"
199803	"DAVID STARR JORDAN"	"JD"	33	1998-02-20 09:20:00	34.0777	-119.0934	15.526	32.989	5.65	11.504	0.64	1998-02-20 09:30:00	34.0733	-119.0774	15.427	32.813	6.05	332.9153	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-02-20"
199707	"DAVID STARR JORDAN"	"JD"	33	1997-07-03 07:04:22	31.6592	-119.9614	17.807	33.524	21.49	325.7706	0.64	1997-07-03 07:34:33	31.6204	-120.0373	17.906	33.542	21.19	323.6038	0.64	0	0	0	0	NA	0	"t"	"1997"	"1997-07-03"
199804	"DAVID STARR JORDAN"	"JD"	33	1998-04-04 12:30:05	31.7641	-119.7471	15.271	32.569	12.45	273.9063	0.64	1998-04-04 13:00:03	31.7319	-119.8117	15.239	32.54	14.18	264.9511	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-04-04"
199707	"DAVID STARR JORDAN"	"JD"	34	1997-07-03 07:34:33	31.6204	-120.0373	17.906	33.542	21.19	323.6038	0.64	1997-07-03 08:04:16	31.5824	-120.112	17.866	33.574	19.73	326.2814	0.64	0	0	0	0	NA	12	"t"	"1997"	"1997-07-03"
199805	"DAVID STARR JORDAN"	"JD"	34	1998-05-02 09:00:04	33.8928	-120.2467	14.223	33.322	7.18	162.8692	0.64	1998-05-02 09:30:03	33.9295	-120.3336	14.493	32.949	8.52	157.3755	0.64	0	0	NA	0	0	1	"t"	"1998"	"1998-05-02"
199802	"DAVID STARR JORDAN"	"JD"	34	1998-01-25 09:00:09	31.5688	-120.1317	16.42	33.431	15	318.9326	0.64	1998-01-25 09:30:12	31.5292	-120.2109	16.423	33.435	16.61	324.8775	0.64	0	0	NA	0	0	1	"t"	"1998"	"1998-01-25"
199803	"DAVID STARR JORDAN"	"JD"	34	1998-02-20 09:30:00	34.0733	-119.0774	15.427	32.813	6.05	332.9153	0.64	1998-02-20 09:40:01	34.0676	-119.0616	15.477	33.113	8.17	317.0307	0.64	0	49	0	0	0	3	"t"	"1998"	"1998-02-20"
199804	"DAVID STARR JORDAN"	"JD"	34	1998-04-04 13:00:03	31.7319	-119.8117	15.239	32.54	14.18	264.9511	0.64	1998-04-04 13:30:04	31.6995	-119.876	15.403	32.593	14	265.9525	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-04-04"
199802	"DAVID STARR JORDAN"	"JD"	35	1998-01-25 09:30:12	31.5292	-120.2109	16.423	33.435	16.61	324.8775	0.64	1998-01-25 09:41:16	31.5161	-120.2404	16.417	33.436	16.83	318.9868	0.64	0	0	NA	0	0	1	"t"	"1998"	"1998-01-25"
199805	"DAVID STARR JORDAN"	"JD"	35	1998-05-02 09:30:03	33.9295	-120.3336	14.493	32.949	8.52	157.3755	0.64	1998-05-02 10:00:03	33.9636	-120.4194	13.971	33.012	6.41	156.8777	0.64	1	0	NA	0	4	0	"t"	"1998"	"1998-05-02"
199707	"DAVID STARR JORDAN"	"JD"	35	1997-07-03 08:04:16	31.5824	-120.112	17.866	33.574	19.73	326.2814	0.64	1997-07-03 08:34:14	31.5471	-120.1852	17.833	33.538	19.9	326.0949	0.64	0	0	0	0	NA	7	"t"	"1997"	"1997-07-03"
199803	"DAVID STARR JORDAN"	"JD"	35	1998-02-20 09:40:01	34.0676	-119.0616	15.477	33.113	8.17	317.0307	0.64	1998-02-20 09:50:00	34.0622	-119.0469	15.591	33.185	11.49	322.8004	0.64	0	8	0	0	0	5	"t"	"1998"	"1998-02-20"
199804	"DAVID STARR JORDAN"	"JD"	35	1998-04-04 13:30:04	31.6995	-119.876	15.403	32.593	14	265.9525	0.64	1998-04-04 14:00:06	31.6659	-119.9426	15.648	32.654	14.65	265.7502	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-04-04"
199803	"DAVID STARR JORDAN"	"JD"	36	1998-02-20 09:50:00	34.0622	-119.0469	15.591	33.185	11.49	322.8004	0.64	1998-02-20 10:00:00	34.0574	-119.0324	15.507	33.055	7.62	342.0567	0.64	0	5	0	0	0	8	"t"	"1998"	"1998-02-20"
199802	"DAVID STARR JORDAN"	"JD"	36	1998-01-25 11:39:02	31.5021	-120.3012	16.418	33.43	15.5	332.15	0.64	1998-01-25 12:00:09	31.4728	-120.3585	16.414	33.443	12.36	331.0674	0.64	0	0	NA	0	0	0	"t"	"1998"	"1998-01-25"
199707	"DAVID STARR JORDAN"	"JD"	36	1997-07-03 08:34:14	31.5471	-120.1852	17.833	33.538	19.9	326.0949	0.64	1997-07-03 08:59:17	31.5136	-120.246	17.815	33.536	15.97	327.8572	0.64	0	0	0	0	NA	14	"t"	"1997"	"1997-07-03"
199805	"DAVID STARR JORDAN"	"JD"	36	1998-05-02 10:00:03	33.9636	-120.4194	13.971	33.012	6.41	156.8777	0.64	1998-05-02 10:30:01	34.0022	-120.5076	13.221	33.127	5.45	158.9446	0.64	7	0	NA	0	5	2	"t"	"1998"	"1998-05-02"
199804	"DAVID STARR JORDAN"	"JD"	36	1998-04-04 14:00:06	31.6659	-119.9426	15.648	32.654	14.65	265.7502	0.64	1998-04-04 14:30:02	31.6341	-120.0068	15.634	32.652	15.31	261.8594	0.64	0	0	0	0	0	1	"t"	"1998"	"1998-04-04"
199802	"DAVID STARR JORDAN"	"JD"	37	1998-01-25 12:00:09	31.4728	-120.3585	16.414	33.443	12.36	331.0674	0.64	1998-01-25 12:30:10	31.4322	-120.4384	16.416	33.449	13.03	337.4805	0.64	0	0	NA	0	0	0	"t"	"1998"	"1998-01-25"
199805	"DAVID STARR JORDAN"	"JD"	37	1998-05-02 10:30:01	34.0022	-120.5076	13.221	33.127	5.45	158.9446	0.64	1998-05-02 11:00:05	34.0368	-120.5917	14.327	32.968	5.93	170.6204	0.64	9	0	NA	0	11	16	"t"	"1998"	"1998-05-02"
199803	"DAVID STARR JORDAN"	"JD"	37	1998-02-20 10:00:00	34.0574	-119.0324	15.507	33.055	7.62	342.0567	0.64	1998-02-20 10:10:09	34.0521	-119.0175	15.678	33.208	8.26	10.2435	0.64	0	6	0	0	0	12	"t"	"1998"	"1998-02-20"
199707	"DAVID STARR JORDAN"	"JD"	37	1997-07-03 11:04:12	31.5021	-120.2757	17.831	33.545	18.38	317.1849	0.64	1997-07-03 11:34:19	31.4595	-120.3536	17.812	33.561	19.36	317.9321	0.64	0	0	0	0	NA	3	"t"	"1997"	"1997-07-03"
199804	"DAVID STARR JORDAN"	"JD"	37	1998-04-04 14:30:02	31.6341	-120.0068	15.634	32.652	15.31	261.8594	0.64	1998-04-04 15:00:13	31.6008	-120.0722	15.567	32.654	13.42	268.0603	0.64	0	0	0	0	0	0	"t"	"1998"	"1998-04-04"
199805	"DAVID STARR JORDAN"	"JD"	38	1998-05-02 11:00:05	34.0368	-120.5917	14.327	32.968	5.93	170.6204	0.64	1998-05-02 11:30:03	34.0958	-120.6447	14.282	32.971	4.99	152.2364	0.64	2	0	NA	0	7	3	"t"	"1998"	"1998-05-02"
199707	"DAVID STARR JORDAN"	"JD"	38	1997-07-03 11:34:19	31.4595	-120.3536	17.812	33.561	19.36	317.9321	0.64	1997-07-03 12:04:14	31.4171	-120.4316	17.714	33.592	19.21	315.8819	0.64	0	0	0	0	NA	0	"t"	"1997"	"1997-07-03"
199802	"DAVID STARR JORDAN"	"JD"	38	1998-01-25 12:30:10	31.4322	-120.4384	16.416	33.449	13.03	337.4805	0.64	1998-01-25 13:00:17	31.3916	-120.5175	16.354	33.452	16.18	323.6053	0.64	0	0	NA	0	0	2	"t"	"1998"	"1998-01-25"
