"ID"	"Cruise"	"CruiseAlias"	"Sta_ID"	"Cruz_Sta"	"Ship_Code"	"Order_Occ"	"Cruz_Code"	"St_Line"	"St_Station"	"Lat_Deg"	"Lat_Min"	"Lat_Hem"	"Lon_Deg"	"Lon_Min"	"Lon_Hem"	"Tow_Type"	"Net_Loc"	"End_Time"	"Tow_Date"	"Tow_Time"	"Vol_StrM3"	"Tow_DpthM"	"Ttl_PVolC3"	"Sml_PVolC3"	"HaulFact"	"Lat_DecDeg"	"Lon_DecDeg"	"dateTime"	"Year"	"date"
39351	199804	199804	"066.7 049.0"	"19980406670490"	"JD"	79	"C"	66.7	49	36	49.2	"N"	121	59.1	"W"	"CB"	"S"	"02:43"	"04/21/1998"	"02:22"	445	209	135	135	4.71	"36.82"	-121.985	1998-04-21 02:22:00	"1998"	"1998-04-21"
39352	199804	199804	"066.7 050.0"	"19980406670500"	"JD"	80	"C"	66.7	50	36	47.2	"N"	122	3.4	"W"	"CB"	"S"	"04:32"	"04/21/1998"	"04:17"	313.6	143	258	258	4.59	"36.7866666666667"	-122.056666666667	1998-04-21 04:17:00	"1998"	"1998-04-21"
39353	199804	199804	"066.7 055.0"	"19980406670550"	"JD"	81	"C"	66.7	55	36	37.2	"N"	122	24.9	"W"	"CB"	"S"	"08:13"	"04/21/1998"	"07:52"	406.3	212	25	25	5.23	"36.62"	-122.415	1998-04-21 07:52:00	"1998"	"1998-04-21"
39354	199804	199804	"066.7 060.0"	"19980406670600"	"JD"	82	"C"	66.7	60	36	27.2	"N"	122	46.4	"W"	"CB"	"S"	"12:50"	"04/21/1998"	"12:29"	441.6	208	27	27	4.73	"36.4533333333333"	-122.773333333333	1998-04-21 12:29:00	"1998"	"1998-04-21"
39355	199804	199804	"066.7 065.0"	"19980406670650"	"JD"	83	"C"	66.7	65	36	17.2	"N"	123	7.8	"W"	"CB"	"S"	"17:22"	"04/21/1998"	"17:01"	439.4	215	20	20	4.91	"36.2866666666667"	-123.13	1998-04-21 17:01:00	"1998"	"1998-04-21"
39356	199804	199804	"066.7 070.0"	"19980406670700"	"JD"	84	"C"	66.7	70	36	7.2	"N"	123	29.1	"W"	"CB"	"S"	"20:52"	"04/21/1998"	"20:31"	443.1	212	27	27	4.8	"36.12"	-123.485	1998-04-21 20:31:00	"1998"	"1998-04-21"
39357	199804	199804	"066.7 080.0"	"19980406670800"	"JD"	85	"C"	66.7	80	35	47.2	"N"	124	11.7	"W"	"CB"	"S"	"02:18"	"04/22/1998"	"01:57"	441.4	210	36	36	4.77	"35.7866666666667"	-124.195	1998-04-22 01:57:00	"1998"	"1998-04-22"
39358	199805	199805	"090.0 030.0"	"19980509000300"	"SP"	1	"C"	90	30	33	25.1	"N"	117	54.3	"W"	"CB"	"S"	"17:08"	"05/16/1998"	"16:47"	440.3	226	75	52	5.15	"33.4183333333333"	-117.905	1998-05-16 16:47:00	"1998"	"1998-05-16"
39359	199805	199805	"090.0 028.0"	"19980509000280"	"SP"	2	"C"	90	28	33	29.1	"N"	117	46.1	"W"	"CB"	"S"	"19:35"	"05/16/1998"	"19:27"	179.3	85	151	117	4.78	"33.485"	-117.768333333333	1998-05-16 19:27:00	"1998"	"1998-05-16"
39360	199805	199805	"090.0 035.0"	"19980509000350"	"SP"	3	"C"	90	35	33	15.1	"N"	118	15	"W"	"CB"	"S"	"00:51"	"05/17/1998"	"00:30"	464.9	207	56	47	4.46	"33.2516666666667"	-118.25	1998-05-17 00:30:00	"1998"	"1998-05-17"
39361	199805	199805	"090.0 037.0"	"19980509000370"	"SP"	4	"C"	90	37	33	11.1	"N"	118	23.2	"W"	"CB"	"S"	"04:49"	"05/17/1998"	"04:29"	437.1	207	46	46	4.75	"33.185"	-118.386666666667	1998-05-17 04:29:00	"1998"	"1998-05-17"
39362	199805	199805	"090.0 045.0"	"19980509000450"	"SP"	5	"C"	90	45	32	55.1	"N"	118	55.9	"W"	"CB"	"S"	"11:04"	"05/17/1998"	"10:43"	453.1	210	26	26	4.65	"32.9183333333333"	-118.931666666667	1998-05-17 10:43:00	"1998"	"1998-05-17"
39363	199805	199805	"090.0 080.0"	"19980509000800"	"SP"	9	"C"	90	80	31	45	"N"	121	18.8	"W"	"CB"	"S"	"13:56"	"05/18/1998"	"13:35"	468.3	214	9	9	4.57	"31.75"	-121.313333333333	1998-05-18 13:35:00	"1998"	"1998-05-18"
39364	199805	199805	"090.0 100.0"	"19980509001000"	"SP"	11	"C"	90	100	31	5.1	"N"	122	39.6	"W"	"CB"	"S"	"04:27"	"05/19/1998"	"04:06"	475.7	206	11	11	4.35	"31.085"	-122.66	1998-05-19 04:06:00	"1998"	"1998-05-19"
39365	199805	199805	"083.3 051.0"	"19980508330510"	"SP"	17	"C"	83.3	51	33	52.6	"N"	120	8	"W"	"CB"	"S"	"00:40"	"05/21/1998"	"00:29"	264.7	109	113	113	4.14	"33.8766666666667"	-120.133333333333	1998-05-21 00:29:00	"1998"	"1998-05-21"
39366	199805	199805	"083.3 042.0"	"19980508330420"	"SP"	18	"C"	83.3	42	34	10.6	"N"	119	30.5	"W"	"CB"	"S"	"07:25"	"05/21/1998"	"07:10"	311.6	151	173	173	4.87	"34.1766666666667"	-119.508333333333	1998-05-21 07:10:00	"1998"	"1998-05-21"
39367	199805	199805	"083.3 040.6"	"19980508330406"	"SP"	19	"C"	83.3	40.6	34	13.5	"N"	119	24.8	"W"	"CB"	"S"	"09:21"	"05/21/1998"	"09:19"	49	21	41	41	4.33	"34.225"	-119.413333333333	1998-05-21 09:19:00	"1998"	"1998-05-21"
